Customer ID,Customer Name,Email,Phone,Amount,Campaign Name
3ud1DuUmBmmv4zhWgus2,King of Glory Christian Church,3ud1duumbmmv4zhwgus2@fake999email.us,,50.00,Monthly Donation
3ud1DuUmBmmv4zhWgus2,King of Glory Christian Church,3ud1duumbmmv4zhwgus2@fake999email.us,,50.00,Donation to JOL (USD)
3ud1DuUmBmmv4zhWgus2,King of Glory Christian Church,3ud1duumbmmv4zhwgus2@fake999email.us,,50.00,Donation to JOL (USD)
3ud1DuUmBmmv4zhWgus2,King of Glory Christian Church,3ud1duumbmmv4zhwgus2@fake999email.us,,50.00,Donation to JOL (USD)
3ud1DuUmBmmv4zhWgus2,King of Glory Christian Church,3ud1duumbmmv4zhwgus2@fake999email.us,,50.00,Donation to JOL (USD)
EdXFpfzrtMMJkUdjn3kz,King of Glory Christian Church,edxfpfzrtmmjkudjn3kz@fake999email.us,,50.00,Monthly Donation
NFeXVD5LKBS8MbLuQlDq,"Kotel Importers, Inc.",nfexvd5lkbs8mbluqldq@fake999email.us,,1800.00,CF25
Z3t2Cjnf3Hlh6fGjbqZa,Kurt Bobker,z3t2cjnf3hlh6fgjbqza@fake999email.us,+17182525415,10.73,Maos Chitim 2025
IY8SOKGVqHWnHp2ZPyIC,Marcelle Zeit,fake43@aol.com,,10.00,Maos Chitim 2025
BKWK9ZRdpShhlThs4CnT,Moshe Friedman,bkwk9zrdpshhlths4cnt@fake999email.us,+19143563996,100.00,Maos Chitim 2025
h1mdyaIf8NPFZgVpcE8N,Moshe Kamin,h1mdyaif8npfzgvpce8n@fake999email.us,,18.00,RH25
tggdsGk0nIsEJyAndsGu,Mr. daniel falik and dr. shoshana kaye,tggdsgk0nisejyandsgu@fake999email.us,,50.00,Bergen25
LbYeAnGU8eJ4SSXWudUY,Naomi Mezei,ntlstd@hotmail.com,+12012489140,180.00,Bergen25
F8DSIzbCcusgYX6ER94J,Nathan Findi,fake27@aol.com,,101.00,RH25
7PsUlzZ3poEY47n75qGZ,No name,7psulzz3poey47n75qgz@fake999email.us,,360.00,Maos Chitim 2025
X0M7DMWOM9KDrBvnMgE1,Philip Rosen,fake2@aol.com,,180.00,RH25
m82K90jqNYNN7fFHrSkg,pierce neuman,m82k90jqnynn7ffhrskg@fake999email.us,,36.00,Maos Chitim 2025
m82K90jqNYNN7fFHrSkg,pierce neuman,m82k90jqnynn7ffhrskg@fake999email.us,,36.00,Donation to JOL (USD)
m82K90jqNYNN7fFHrSkg,pierce neuman,m82k90jqnynn7ffhrskg@fake999email.us,,36.00,Donation to JOL (USD)
DaRGvHBRJr8Va7dTAl6o,robert klein,fake11@aol.com,,10.00,RH25
L4Osr7B2d4Wvi2zZIztQ,Schonfeld,l4osr7b2d4wvi2zziztq@fake999email.us,,3.00,Maos Chitim 2025
2Kqm9S4VoxwBRabKkVJK,Seth Chalmer,sethchalmer@email.com,,250.00,Donation to JOL (USD)
oXzqzjZB8FclP0v2GVnW,Seuda Foods Inc,oxzqzjzb8fclp0v2gvnw@fake999email.us,,36.00,Maos Chitim 2025
fGyjUqY1tAZK3Z5bfmUB,Simcha Chesed Fund Inc.,fgyjuqy1tazk3z5bfmub@fake999email.us,,25.00,Maos Chitim 2025
dtw3Hgg5VhFAey2hOBxd,The Chavie Kahn & Heshy Kofman Charitable Fund,fake7@aol.com,,100.00,RH25
slIcxqbyupCuMRtxTHR5,The Donors Fund,slicxqbyupcumrtxthr5@fake999email.us,,4.85,Maos Chitim 2025
slIcxqbyupCuMRtxTHR5,The Donors Fund,slicxqbyupcumrtxthr5@fake999email.us,,36.00,Maos Chitim 2025
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,5.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,18.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,5.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,18.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,5.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,10.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,10.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,5.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,5.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,200.00,RH25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,2.50,Monthly Donation
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,100.00,CF25
sYOmEK10yz0dOuM3y2VP,The Donors Fund,syomek10yz0doum3y2vp@fake999email.us,,99.18,CF25
l60eqLVmSoxZXlGJj8zt,The OJC Fund,l60eqlvmsoxzxlgjj8zt@fake999email.us,,5.00,CF25
l60eqLVmSoxZXlGJj8zt,The OJC Fund,l60eqlvmsoxzxlgjj8zt@fake999email.us,,50.85,Donation to JOL (USD)
l60eqLVmSoxZXlGJj8zt,The OJC Fund,l60eqlvmsoxzxlgjj8zt@fake999email.us,,74.67,Maos Chitim 2025
l60eqLVmSoxZXlGJj8zt,The OJC Fund,l60eqlvmsoxzxlgjj8zt@fake999email.us,,5.00,Donation to JOL (USD)
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Monthly Donation
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Monthly Donation
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Monthly Donation
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Monthly Donation
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Monthly Donation
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Donation to JOL (USD)
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Donation to JOL (USD)
GBDyfOzotX82FkAE6OKX,Tzvi Kramer,tkramer613@gmail.com,+19176927192,10.00,Donation to JOL (USD)
